order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status_x,order_total,payment_method,delivery_partner_id_x,store_id,delivery_partner_id_y,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status_y,reasons_if_delayed
4624281313,11493380,2024-10-22 11:12:07,2024-10-22 11:27:07,2024-10-22 11:30:07,On Time,3736.79,Card,30435,2814,30435,2024-10-22 11:27:07,2024-10-22 11:30:07,3.0,4.96,On Time,Traffic
6884010758,22210238,2024-04-27 22:17:57,2024-04-27 22:36:57,2024-04-27 22:38:57,On Time,4982.72,Wallet,63064,7988,63064,2024-04-27 22:36:57,2024-04-27 22:38:57,2.0,4.26,On Time,Traffic
4351744653,9423628,2023-04-03 14:10:21,2023-04-03 14:26:21,2023-04-03 14:45:21,Significantly Delayed,3342.15,UPI,45994,6150,45994,2023-04-03 14:26:21,2023-04-03 14:45:21,19.0,2.14,Significantly Delayed,Traffic
8698000932,43519553,2024-05-28 20:20:44,2024-05-28 20:33:44,2024-05-28 20:57:44,Significantly Delayed,1441.0,Card,22719,2282,22719,2024-05-28 20:33:44,2024-05-28 20:57:44,24.0,4.43,Significantly Delayed,Traffic
3844380421,6344345,2023-10-19 12:46:22,2023-10-19 13:05:22,2023-10-19 13:01:22,On Time,1515.54,Wallet,52805,8571,52805,2023-10-19 13:05:22,2023-10-19 13:01:22,-4.0,3.3,On Time,
7105842598,99707100,2023-08-24 14:49:37,2023-08-24 15:06:37,2023-08-24 15:01:37,On Time,5027.5,UPI,1898,1069,1898,2023-08-24 15:06:37,2023-08-24 15:01:37,-5.0,1.96,On Time,
8993722297,69088723,2023-07-04 15:54:33,2023-07-04 16:14:33,2023-07-04 16:17:33,On Time,1914.81,Cash,53094,7896,53094,2023-07-04 16:14:33,2023-07-04 16:17:33,3.0,3.27,On Time,Traffic
2929439019,63858550,2023-10-28 17:21:14,2023-10-28 17:37:14,2023-10-28 17:35:14,On Time,377.8,Wallet,75818,4113,75818,2023-10-28 17:37:14,2023-10-28 17:35:14,-2.0,3.2,On Time,
1661854320,79169760,2024-09-28 09:51:29,2024-09-28 10:11:29,2024-09-28 10:16:29,On Time,2680.38,UPI,19933,9324,19933,2024-09-28 10:11:29,2024-09-28 10:16:29,5.0,3.68,On Time,Traffic
3082165628,49617892,2023-05-02 21:32:37,2023-05-02 21:48:37,2023-05-02 21:44:37,On Time,3474.38,UPI,30186,8856,30186,2023-05-02 21:48:37,2023-05-02 21:44:37,-4.0,1.08,On Time,
1745045814,88532418,2023-11-30 08:45:34,2023-11-30 09:04:34,2023-11-30 09:01:34,On Time,3143.65,Card,4796,2971,4796,2023-11-30 09:04:34,2023-11-30 09:01:34,-3.0,2.81,On Time,
813387880,92455970,2023-07-08 11:31:53,2023-07-08 11:43:53,2023-07-08 11:42:53,On Time,3950.66,Wallet,92699,602,92699,2023-07-08 11:43:53,2023-07-08 11:42:53,-1.0,2.58,On Time,
8189879400,66427343,2023-11-16 04:22:20,2023-11-16 04:33:20,2023-11-16 04:29:20,On Time,2078.87,Cash,89826,4806,89826,2023-11-16 04:33:20,2023-11-16 04:29:20,-4.0,1.83,On Time,
8465045467,13604883,2024-05-01 05:32:15,2024-05-01 05:48:15,2024-05-01 05:46:15,On Time,1239.22,Wallet,34692,1065,34692,2024-05-01 05:48:15,2024-05-01 05:46:15,-2.0,1.16,On Time,
9232350528,4055790,2023-10-03 08:17:06,2023-10-03 08:29:06,2023-10-03 08:28:06,On Time,894.54,Cash,22738,7604,22738,2023-10-03 08:29:06,2023-10-03 08:28:06,-1.0,1.07,On Time,
1728666371,23126356,2024-05-12 12:29:32,2024-05-12 12:47:32,2024-05-12 13:10:32,Significantly Delayed,3258.36,Cash,77801,271,77801,2024-05-12 12:47:32,2024-05-12 13:10:32,23.0,1.6,Significantly Delayed,Traffic
6131815766,65514005,2023-03-17 23:50:57,2023-03-18 00:05:57,2023-03-18 00:05:57,On Time,2043.07,Wallet,34359,5313,34359,2023-03-18 00:05:57,2023-03-18 00:05:57,0.0,1.64,On Time,
6438773635,67302239,2024-07-19 03:53:24,2024-07-19 04:07:24,2024-07-19 04:02:24,On Time,4912.61,UPI,188,3926,188,2024-07-19 04:07:24,2024-07-19 04:02:24,-5.0,1.85,On Time,
6912676966,29324437,2023-06-10 13:50:41,2023-06-10 14:06:41,2023-06-10 14:06:41,On Time,961.64,Wallet,15416,4021,15416,2023-06-10 14:06:41,2023-06-10 14:06:41,0.0,1.08,On Time,
2840314717,26432512,2023-06-27 23:33:21,2023-06-27 23:52:21,2023-06-27 23:51:21,On Time,1825.16,Wallet,56917,627,56917,2023-06-27 23:52:21,2023-06-27 23:51:21,-1.0,1.91,On Time,
9508359721,3002538,2024-08-24 15:46:55,2024-08-24 15:57:55,2024-08-24 16:06:55,Slightly Delayed,746.29,UPI,85036,9954,85036,2024-08-24 15:57:55,2024-08-24 16:06:55,9.0,1.58,Slightly Delayed,Traffic
2244679313,4458329,2024-08-05 06:57:07,2024-08-05 07:09:07,2024-08-05 07:13:07,On Time,127.16,Card,2273,2803,2273,2024-08-05 07:09:07,2024-08-05 07:13:07,4.0,3.56,On Time,Traffic
9407544177,66310963,2024-11-03 07:53:59,2024-11-03 08:03:59,2024-11-03 08:07:59,On Time,979.99,Card,59002,9387,59002,2024-11-03 08:03:59,2024-11-03 08:07:59,4.0,4.1,On Time,Traffic
2528398796,87889031,2023-04-06 23:42:43,2023-04-07 00:02:43,2023-04-07 00:13:43,Slightly Delayed,2625.78,Wallet,58075,3422,58075,2023-04-07 00:02:43,2023-04-07 00:13:43,11.0,2.63,Slightly Delayed,Traffic
9464988762,13567338,2023-10-02 17:16:55,2023-10-02 17:29:55,2023-10-02 17:25:55,On Time,916.92,UPI,64401,8996,64401,2023-10-02 17:29:55,2023-10-02 17:25:55,-4.0,3.68,On Time,
6373867899,66655397,2023-11-08 08:41:48,2023-11-08 08:52:48,2023-11-08 08:57:48,On Time,1064.83,Card,71865,5350,71865,2023-11-08 08:52:48,2023-11-08 08:57:48,5.0,2.39,On Time,Traffic
4028185110,4789829,2023-04-25 15:18:14,2023-04-25 15:36:14,2023-04-25 15:43:14,Slightly Delayed,3405.22,Cash,30697,6415,30697,2023-04-25 15:36:14,2023-04-25 15:43:14,7.0,1.16,Slightly Delayed,Traffic
9717018638,73679086,2024-07-13 02:36:06,2024-07-13 02:50:06,2024-07-13 02:58:06,Slightly Delayed,197.39,Card,78169,5154,78169,2024-07-13 02:50:06,2024-07-13 02:58:06,8.0,4.44,Slightly Delayed,Traffic
4898477588,66766629,2024-02-15 20:07:56,2024-02-15 20:20:56,2024-02-15 20:15:56,On Time,3778.85,UPI,11074,151,11074,2024-02-15 20:20:56,2024-02-15 20:15:56,-5.0,2.11,On Time,
4723165081,29562254,2024-02-02 08:53:11,2024-02-02 09:09:11,2024-02-02 09:05:11,On Time,1182.98,UPI,60832,5171,60832,2024-02-02 09:09:11,2024-02-02 09:05:11,-4.0,3.61,On Time,
2845954128,31324823,2024-07-04 16:45:53,2024-07-04 16:58:53,2024-07-04 16:56:53,On Time,1467.79,Cash,64804,9643,64804,2024-07-04 16:58:53,2024-07-04 16:56:53,-2.0,1.05,On Time,
23158044,31681710,2023-05-19 19:28:28,2023-05-19 19:41:28,2023-05-19 19:41:28,On Time,2726.7,UPI,66644,919,66644,2023-05-19 19:41:28,2023-05-19 19:41:28,0.0,2.64,On Time,
1486548042,13465850,2023-10-12 11:17:23,2023-10-12 11:35:23,2023-10-12 11:44:23,Slightly Delayed,3856.34,Card,74963,350,74963,2023-10-12 11:35:23,2023-10-12 11:44:23,9.0,2.73,Slightly Delayed,Traffic
708351411,69762479,2023-10-16 05:31:05,2023-10-16 05:43:05,2023-10-16 05:51:05,Slightly Delayed,3373.0,Cash,21614,4668,21614,2023-10-16 05:43:05,2023-10-16 05:51:05,8.0,1.91,Slightly Delayed,Traffic
5512110908,40192266,2023-11-22 02:06:53,2023-11-22 02:20:53,2023-11-22 02:46:53,Significantly Delayed,2082.1,Cash,31823,2944,31823,2023-11-22 02:20:53,2023-11-22 02:46:53,26.0,1.88,Significantly Delayed,Traffic
2295441899,58644651,2024-02-18 07:50:22,2024-02-18 08:06:22,2024-02-18 08:14:22,Slightly Delayed,2679.68,Cash,21929,9178,21929,2024-02-18 08:06:22,2024-02-18 08:14:22,8.0,3.92,Slightly Delayed,Traffic
4867173151,35885052,2023-10-24 22:00:36,2023-10-24 22:14:36,2023-10-24 22:16:36,On Time,494.17,Card,40357,2590,40357,2023-10-24 22:14:36,2023-10-24 22:16:36,2.0,2.7,On Time,Traffic
4635037652,69925688,2024-01-23 20:40:54,2024-01-23 20:55:54,2024-01-23 20:50:54,On Time,493.19,Wallet,80201,3882,80201,2024-01-23 20:55:54,2024-01-23 20:50:54,-5.0,0.93,On Time,
2209259378,86995126,2023-12-23 12:41:15,2023-12-23 12:52:15,2023-12-23 12:47:15,On Time,2342.26,Card,91054,205,91054,2023-12-23 12:52:15,2023-12-23 12:47:15,-5.0,1.92,On Time,
4079286483,22227829,2023-05-19 13:09:58,2023-05-19 13:22:58,2023-05-19 13:24:58,On Time,435.28,Card,29223,7987,29223,2023-05-19 13:22:58,2023-05-19 13:24:58,2.0,4.18,On Time,Traffic
9506078962,27336589,2024-07-05 22:01:58,2024-07-05 22:13:58,2024-07-05 22:27:58,Slightly Delayed,1267.45,Card,82546,82,82546,2024-07-05 22:13:58,2024-07-05 22:27:58,14.0,0.51,Slightly Delayed,Traffic
6894691072,83577942,2024-03-22 11:55:52,2024-03-22 12:13:52,2024-03-22 12:17:52,On Time,2650.68,Cash,13462,9991,13462,2024-03-22 12:13:52,2024-03-22 12:17:52,4.0,2.36,On Time,Traffic
4481256065,66499992,2024-04-04 13:57:44,2024-04-04 14:07:44,2024-04-04 14:29:44,Significantly Delayed,1395.84,Card,34584,414,34584,2024-04-04 14:07:44,2024-04-04 14:29:44,22.0,0.53,Significantly Delayed,Traffic
5050919809,46885873,2024-05-13 07:04:41,2024-05-13 07:24:41,2024-05-13 07:27:41,On Time,4439.75,Card,7758,769,7758,2024-05-13 07:24:41,2024-05-13 07:27:41,3.0,4.41,On Time,Traffic
1328085383,67538982,2023-05-11 11:37:52,2023-05-11 11:50:52,2023-05-11 11:47:52,On Time,1091.9,Wallet,73436,5624,73436,2023-05-11 11:50:52,2023-05-11 11:47:52,-3.0,3.29,On Time,
5382246981,87266309,2023-08-30 21:51:30,2023-08-30 22:08:30,2023-08-30 22:12:30,On Time,4419.12,Card,18853,7639,18853,2023-08-30 22:08:30,2023-08-30 22:12:30,4.0,2.17,On Time,Traffic
5647827263,96171594,2024-05-07 07:55:24,2024-05-07 08:10:24,2024-05-07 08:09:24,On Time,1513.03,Card,69561,1592,69561,2024-05-07 08:10:24,2024-05-07 08:09:24,-1.0,3.35,On Time,
9244268951,64316806,2023-10-30 09:28:13,2023-10-30 09:40:13,2023-10-30 09:44:13,On Time,568.94,UPI,85934,3802,85934,2023-10-30 09:40:13,2023-10-30 09:44:13,4.0,3.0,On Time,Traffic
6217777735,12059049,2024-07-22 11:23:06,2024-07-22 11:39:06,2024-07-22 11:34:06,On Time,1730.26,Card,29335,6305,29335,2024-07-22 11:39:06,2024-07-22 11:34:06,-5.0,1.22,On Time,
3682639473,99301505,2023-11-21 23:48:53,2023-11-22 00:03:53,2023-11-21 23:59:53,On Time,2777.46,Wallet,98463,6740,98463,2023-11-22 00:03:53,2023-11-21 23:59:53,-4.0,4.65,On Time,
3859331666,23676689,2023-07-02 07:37:25,2023-07-02 07:49:25,2023-07-02 07:48:25,On Time,1299.18,Wallet,83436,433,83436,2023-07-02 07:49:25,2023-07-02 07:48:25,-1.0,3.85,On Time,
7971689217,64932019,2023-10-18 13:04:32,2023-10-18 13:24:32,2023-10-18 13:38:32,Slightly Delayed,4281.75,Wallet,36735,9430,36735,2023-10-18 13:24:32,2023-10-18 13:38:32,14.0,2.44,Slightly Delayed,Traffic
6822492679,98540377,2023-07-28 06:09:08,2023-07-28 06:25:08,2023-07-28 06:39:08,Slightly Delayed,2513.48,Cash,70308,181,70308,2023-07-28 06:25:08,2023-07-28 06:39:08,14.0,3.19,Slightly Delayed,Traffic
7211194993,16561710,2023-09-04 03:48:51,2023-09-04 03:59:51,2023-09-04 03:59:51,On Time,827.77,Cash,79267,8397,79267,2023-09-04 03:59:51,2023-09-04 03:59:51,0.0,1.51,On Time,
461485679,4594944,2023-08-08 00:06:45,2023-08-08 00:18:45,2023-08-08 00:22:45,On Time,4205.78,Wallet,88187,1194,88187,2023-08-08 00:18:45,2023-08-08 00:22:45,4.0,1.16,On Time,Traffic
3209732414,87335844,2024-04-18 10:50:25,2024-04-18 11:06:25,2024-04-18 11:06:25,On Time,1028.26,Card,55281,5828,55281,2024-04-18 11:06:25,2024-04-18 11:06:25,0.0,4.14,On Time,
6537694730,75490147,2024-08-15 00:38:15,2024-08-15 00:54:15,2024-08-15 00:58:15,On Time,162.67,UPI,46287,6753,46287,2024-08-15 00:54:15,2024-08-15 00:58:15,4.0,2.1,On Time,Traffic
7653097776,63184222,2023-07-16 06:38:44,2023-07-16 06:58:44,2023-07-16 06:59:44,On Time,2232.82,Cash,52927,9888,52927,2023-07-16 06:58:44,2023-07-16 06:59:44,1.0,3.65,On Time,Traffic
4928556641,97475543,2023-09-19 14:53:57,2023-09-19 15:11:57,2023-09-19 15:18:57,Slightly Delayed,2275.2,Card,49069,1415,49069,2023-09-19 15:11:57,2023-09-19 15:18:57,7.0,4.28,Slightly Delayed,Traffic
5905518100,86995126,2023-09-25 06:34:07,2023-09-25 06:47:07,2023-09-25 06:51:07,On Time,581.92,Wallet,87502,1527,87502,2023-09-25 06:47:07,2023-09-25 06:51:07,4.0,3.99,On Time,Traffic
8337948336,25706121,2023-07-04 05:26:59,2023-07-04 05:42:59,2023-07-04 05:47:59,On Time,4230.25,Cash,61806,3130,61806,2023-07-04 05:42:59,2023-07-04 05:47:59,5.0,3.64,On Time,Traffic
8814435884,69908484,2024-08-11 13:59:47,2024-08-11 14:11:47,2024-08-11 14:13:47,On Time,3209.28,Card,19344,6139,19344,2024-08-11 14:11:47,2024-08-11 14:13:47,2.0,0.75,On Time,Traffic
6645415772,64906311,2024-07-02 06:51:43,2024-07-02 07:04:43,2024-07-02 07:00:43,On Time,2890.11,UPI,80224,4689,80224,2024-07-02 07:04:43,2024-07-02 07:00:43,-4.0,4.61,On Time,
5274039950,87059497,2023-12-14 20:20:39,2023-12-14 20:34:39,2023-12-14 20:31:39,On Time,827.44,Card,77082,8162,77082,2023-12-14 20:34:39,2023-12-14 20:31:39,-3.0,2.99,On Time,
7404052550,45166203,2023-09-13 07:03:41,2023-09-13 07:21:41,2023-09-13 07:18:41,On Time,2358.73,UPI,19555,1541,19555,2023-09-13 07:21:41,2023-09-13 07:18:41,-3.0,3.25,On Time,
8179058864,76970363,2023-05-18 17:45:29,2023-05-18 17:59:29,2023-05-18 17:57:29,On Time,530.59,UPI,98021,4798,98021,2023-05-18 17:59:29,2023-05-18 17:57:29,-2.0,2.59,On Time,
5195997912,29562072,2024-07-20 15:16:32,2024-07-20 15:34:32,2024-07-20 15:29:32,On Time,3184.63,Wallet,54621,452,54621,2024-07-20 15:34:32,2024-07-20 15:29:32,-5.0,2.91,On Time,
3320194259,68219091,2023-12-07 18:55:10,2023-12-07 19:10:10,2023-12-07 19:06:10,On Time,2141.25,UPI,18826,7661,18826,2023-12-07 19:10:10,2023-12-07 19:06:10,-4.0,3.85,On Time,
8185684967,46686696,2023-05-05 22:30:30,2023-05-05 22:48:30,2023-05-05 22:49:30,On Time,3101.41,Card,39742,4939,39742,2023-05-05 22:48:30,2023-05-05 22:49:30,1.0,2.05,On Time,Traffic
2324568019,59677346,2023-07-06 05:05:30,2023-07-06 05:18:30,2023-07-06 05:25:30,Slightly Delayed,1885.21,UPI,84177,851,84177,2023-07-06 05:18:30,2023-07-06 05:25:30,7.0,3.72,Slightly Delayed,Traffic
3522645150,22483684,2023-05-16 07:33:57,2023-05-16 07:52:57,2023-05-16 07:53:57,On Time,1588.47,UPI,24179,7906,24179,2023-05-16 07:52:57,2023-05-16 07:53:57,1.0,1.57,On Time,Traffic
4510488834,90586443,2024-09-08 20:39:29,2024-09-08 20:53:29,2024-09-08 20:53:29,On Time,2554.48,Card,88472,7374,88472,2024-09-08 20:53:29,2024-09-08 20:53:29,0.0,1.56,On Time,
9433427403,46848302,2023-05-17 20:56:25,2023-05-17 21:11:25,2023-05-17 21:24:25,Slightly Delayed,236.95,Wallet,44148,3500,44148,2023-05-17 21:11:25,2023-05-17 21:24:25,13.0,4.98,Slightly Delayed,Traffic
8065436106,5763963,2024-01-22 01:40:31,2024-01-22 01:59:31,2024-01-22 01:59:31,On Time,592.46,Card,75168,5306,75168,2024-01-22 01:59:31,2024-01-22 01:59:31,0.0,4.51,On Time,
846586265,10418604,2023-07-02 16:41:26,2023-07-02 16:52:26,2023-07-02 17:02:26,Slightly Delayed,2302.23,Cash,8377,8483,8377,2023-07-02 16:52:26,2023-07-02 17:02:26,10.0,2.63,Slightly Delayed,Traffic
4337013612,30823988,2023-05-15 12:29:43,2023-05-15 12:42:43,2023-05-15 12:45:43,On Time,422.5,Card,14243,436,14243,2023-05-15 12:42:43,2023-05-15 12:45:43,3.0,2.79,On Time,Traffic
8916023990,3588443,2024-05-18 04:28:04,2024-05-18 04:47:04,2024-05-18 04:58:04,Slightly Delayed,134.69,UPI,91553,1671,91553,2024-05-18 04:47:04,2024-05-18 04:58:04,11.0,1.31,Slightly Delayed,Traffic
6018805430,35358395,2023-09-04 07:24:40,2023-09-04 07:37:40,2023-09-04 07:41:40,On Time,4118.37,Card,39582,1404,39582,2023-09-04 07:37:40,2023-09-04 07:41:40,4.0,4.16,On Time,Traffic
2676353168,25595836,2024-09-10 11:19:07,2024-09-10 11:32:07,2024-09-10 11:31:07,On Time,3310.03,Cash,61764,9589,61764,2024-09-10 11:32:07,2024-09-10 11:31:07,-1.0,3.6,On Time,
1069724600,10945990,2023-07-26 11:43:20,2023-07-26 11:56:20,2023-07-26 12:05:20,Slightly Delayed,3298.22,Cash,27884,3971,27884,2023-07-26 11:56:20,2023-07-26 12:05:20,9.0,2.23,Slightly Delayed,Traffic
5503476312,36774480,2024-06-16 15:46:53,2024-06-16 16:03:53,2024-06-16 16:07:53,On Time,242.57,Wallet,28852,519,28852,2024-06-16 16:03:53,2024-06-16 16:07:53,4.0,2.89,On Time,Traffic
4439677910,91791128,2024-02-26 09:32:38,2024-02-26 09:44:38,2024-02-26 09:44:38,On Time,1646.89,Wallet,84746,2972,84746,2024-02-26 09:44:38,2024-02-26 09:44:38,0.0,1.59,On Time,
8045361592,16543242,2024-10-11 11:49:32,2024-10-11 12:04:32,2024-10-11 12:06:32,On Time,2264.11,Wallet,3274,5631,3274,2024-10-11 12:04:32,2024-10-11 12:06:32,2.0,4.06,On Time,Traffic
1873731593,20209237,2023-11-24 07:41:32,2023-11-24 07:58:32,2023-11-24 08:01:32,On Time,630.84,Wallet,82405,4037,82405,2023-11-24 07:58:32,2023-11-24 08:01:32,3.0,4.21,On Time,Traffic
1126011099,53557741,2024-02-21 21:53:21,2024-02-21 22:09:21,2024-02-21 22:08:21,On Time,3092.96,Card,7013,2608,7013,2024-02-21 22:09:21,2024-02-21 22:08:21,-1.0,0.92,On Time,
4100626744,15484407,2024-10-21 01:03:46,2024-10-21 01:19:46,2024-10-21 01:24:46,On Time,13.25,UPI,30255,9922,30255,2024-10-21 01:19:46,2024-10-21 01:24:46,5.0,4.16,On Time,Traffic
8616880376,16256136,2024-03-18 04:01:22,2024-03-18 04:15:22,2024-03-18 04:35:22,Significantly Delayed,102.44,Wallet,3557,800,3557,2024-03-18 04:15:22,2024-03-18 04:35:22,20.0,2.86,Significantly Delayed,Traffic
1427911940,20634789,2024-02-24 07:00:38,2024-02-24 07:14:38,2024-02-24 07:17:38,On Time,689.16,UPI,321,6456,321,2024-02-24 07:14:38,2024-02-24 07:17:38,3.0,2.28,On Time,Traffic
4416398885,10945990,2024-10-22 06:38:37,2024-10-22 06:57:37,2024-10-22 06:56:37,On Time,404.44,Card,89868,5229,89868,2024-10-22 06:57:37,2024-10-22 06:56:37,-1.0,1.05,On Time,
2584579895,94713625,2024-01-12 20:46:24,2024-01-12 20:57:24,2024-01-12 20:55:24,On Time,4261.37,Card,40539,7435,40539,2024-01-12 20:57:24,2024-01-12 20:55:24,-2.0,2.26,On Time,
7770651576,87266309,2023-09-04 00:18:49,2023-09-04 00:28:49,2023-09-04 00:51:49,Significantly Delayed,3258.88,UPI,65051,4887,65051,2023-09-04 00:28:49,2023-09-04 00:51:49,23.0,4.1,Significantly Delayed,Traffic
3705985582,34897081,2023-08-19 23:20:01,2023-08-19 23:35:01,2023-08-19 23:36:01,On Time,1623.7,Wallet,64445,775,64445,2023-08-19 23:35:01,2023-08-19 23:36:01,1.0,2.11,On Time,Traffic
5160295213,22133362,2024-01-25 20:44:59,2024-01-25 20:59:59,2024-01-25 20:59:59,On Time,3428.33,Cash,99136,3844,99136,2024-01-25 20:59:59,2024-01-25 20:59:59,0.0,2.45,On Time,
4374285559,53399500,2024-09-02 02:58:44,2024-09-02 03:11:44,2024-09-02 03:18:44,Slightly Delayed,1063.23,UPI,77397,47,77397,2024-09-02 03:11:44,2024-09-02 03:18:44,7.0,2.49,Slightly Delayed,Traffic
9096638812,70243933,2023-12-05 01:56:14,2023-12-05 02:11:14,2023-12-05 02:10:14,On Time,3559.69,UPI,82494,5392,82494,2023-12-05 02:11:14,2023-12-05 02:10:14,-1.0,2.07,On Time,
2888179397,51341672,2023-08-26 18:51:22,2023-08-26 19:09:22,2023-08-26 19:17:22,Slightly Delayed,3461.96,UPI,21483,3841,21483,2023-08-26 19:09:22,2023-08-26 19:17:22,8.0,1.89,Slightly Delayed,Traffic
3387165389,376144,2024-07-14 09:14:56,2024-07-14 09:24:56,2024-07-14 09:24:56,On Time,3280.88,Card,5218,4084,5218,2024-07-14 09:24:56,2024-07-14 09:24:56,0.0,2.13,On Time,
1925647539,13424885,2023-08-14 15:30:54,2023-08-14 15:48:54,2023-08-14 15:49:54,On Time,2294.95,UPI,74222,3545,74222,2023-08-14 15:48:54,2023-08-14 15:49:54,1.0,1.39,On Time,Traffic
6160848562,59769142,2023-09-10 19:43:37,2023-09-10 19:57:37,2023-09-10 20:02:37,On Time,1022.08,Card,3350,3525,3350,2023-09-10 19:57:37,2023-09-10 20:02:37,5.0,3.71,On Time,Traffic
2343495895,2584499,2024-08-04 14:24:51,2024-08-04 14:34:51,2024-08-04 14:33:51,On Time,1706.95,UPI,92896,693,92896,2024-08-04 14:34:51,2024-08-04 14:33:51,-1.0,2.17,On Time,
8812220964,66742602,2023-08-29 16:20:14,2023-08-29 16:38:14,2023-08-29 16:43:14,On Time,2111.11,Wallet,67129,457,67129,2023-08-29 16:38:14,2023-08-29 16:43:14,5.0,3.5,On Time,Traffic
8640364495,51670882,2023-05-13 22:51:47,2023-05-13 23:03:47,2023-05-13 23:13:47,Slightly Delayed,1012.07,Card,26749,9349,26749,2023-05-13 23:03:47,2023-05-13 23:13:47,10.0,3.03,Slightly Delayed,Traffic
4610687284,27698051,2023-09-26 10:32:31,2023-09-26 10:48:31,2023-09-26 10:53:31,On Time,1094.43,Cash,4338,8136,4338,2023-09-26 10:48:31,2023-09-26 10:53:31,5.0,4.69,On Time,Traffic
189431942,58115779,2024-01-23 12:27:16,2024-01-23 12:47:16,2024-01-23 12:45:16,On Time,163.03,UPI,73313,3363,73313,2024-01-23 12:47:16,2024-01-23 12:45:16,-2.0,4.37,On Time,
1746826454,36462363,2024-01-05 01:38:52,2024-01-05 01:52:52,2024-01-05 01:50:52,On Time,261.03,Card,85938,5269,85938,2024-01-05 01:52:52,2024-01-05 01:50:52,-2.0,0.64,On Time,
948345459,66629497,2024-03-23 04:13:06,2024-03-23 04:25:06,2024-03-23 04:35:06,Slightly Delayed,1015.2,UPI,89820,4933,89820,2024-03-23 04:25:06,2024-03-23 04:35:06,10.0,1.25,Slightly Delayed,Traffic
9959881029,35782051,2024-09-30 03:23:06,2024-09-30 03:34:06,2024-09-30 03:44:06,Slightly Delayed,3893.9,UPI,36005,1798,36005,2024-09-30 03:34:06,2024-09-30 03:44:06,10.0,0.93,Slightly Delayed,Traffic
621213006,43377076,2024-07-22 04:28:26,2024-07-22 04:39:26,2024-07-22 04:40:26,On Time,1244.79,UPI,42600,5501,42600,2024-07-22 04:39:26,2024-07-22 04:40:26,1.0,1.61,On Time,Traffic
1772464528,66655397,2023-09-07 21:03:04,2023-09-07 21:22:04,2023-09-07 21:23:04,On Time,1709.44,Cash,47913,3203,47913,2023-09-07 21:22:04,2023-09-07 21:23:04,1.0,2.23,On Time,Traffic
7732863862,89476734,2023-08-02 03:54:51,2023-08-02 04:11:51,2023-08-02 04:13:51,On Time,3828.04,Cash,10377,946,10377,2023-08-02 04:11:51,2023-08-02 04:13:51,2.0,3.32,On Time,Traffic
3064828239,6186471,2024-02-18 07:37:33,2024-02-18 07:49:33,2024-02-18 07:54:33,On Time,4356.46,UPI,46175,2142,46175,2024-02-18 07:49:33,2024-02-18 07:54:33,5.0,4.66,On Time,Traffic
6363526452,53292177,2023-10-10 23:01:54,2023-10-10 23:16:54,2023-10-10 23:18:54,On Time,3611.55,Wallet,870,385,870,2023-10-10 23:16:54,2023-10-10 23:18:54,2.0,2.76,On Time,Traffic
6988011282,74212242,2024-10-30 17:00:05,2024-10-30 17:18:05,2024-10-30 17:17:05,On Time,2171.93,Wallet,63272,1783,63272,2024-10-30 17:18:05,2024-10-30 17:17:05,-1.0,3.17,On Time,
8523250818,77673290,2024-02-11 18:54:06,2024-02-11 19:05:06,2024-02-11 19:01:06,On Time,2236.59,UPI,69177,621,69177,2024-02-11 19:05:06,2024-02-11 19:01:06,-4.0,1.28,On Time,
5595210484,93507573,2023-05-17 01:03:53,2023-05-17 01:19:53,2023-05-17 01:27:53,Slightly Delayed,639.5,Card,82974,9488,82974,2023-05-17 01:19:53,2023-05-17 01:27:53,8.0,2.21,Slightly Delayed,Traffic
1461081366,13604883,2024-08-15 23:06:55,2024-08-15 23:16:55,2024-08-15 23:23:55,Slightly Delayed,3593.55,Cash,36779,9873,36779,2024-08-15 23:16:55,2024-08-15 23:23:55,7.0,3.78,Slightly Delayed,Traffic
4922364507,79628054,2024-07-06 08:46:32,2024-07-06 08:57:32,2024-07-06 08:59:32,On Time,2661.33,Cash,69143,5995,69143,2024-07-06 08:57:32,2024-07-06 08:59:32,2.0,2.96,On Time,Traffic
6597871211,59815512,2024-05-03 00:28:32,2024-05-03 00:47:32,2024-05-03 00:48:32,On Time,2777.48,UPI,42842,5678,42842,2024-05-03 00:47:32,2024-05-03 00:48:32,1.0,2.44,On Time,Traffic
2719816862,85074810,2024-09-20 20:49:22,2024-09-20 21:09:22,2024-09-20 21:24:22,Slightly Delayed,332.84,Wallet,89017,7023,89017,2024-09-20 21:09:22,2024-09-20 21:24:22,15.0,2.7,Slightly Delayed,Traffic
9830788650,87160527,2023-07-07 07:55:06,2023-07-07 08:12:06,2023-07-07 08:17:06,On Time,2924.55,UPI,26304,4149,26304,2023-07-07 08:12:06,2023-07-07 08:17:06,5.0,4.22,On Time,Traffic
140980199,27504517,2024-03-05 14:09:06,2024-03-05 14:27:06,2024-03-05 14:36:06,Slightly Delayed,769.7,UPI,72398,4915,72398,2024-03-05 14:27:06,2024-03-05 14:36:06,9.0,1.97,Slightly Delayed,Traffic
7595842583,90150193,2024-02-24 07:57:06,2024-02-24 08:13:06,2024-02-24 08:18:06,On Time,3399.47,Cash,3254,8390,3254,2024-02-24 08:13:06,2024-02-24 08:18:06,5.0,1.8,On Time,Traffic
