order_id,customer_id_x,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,feedback_id,customer_id_y,rating,feedback_text,feedback_category,sentiment,feedback_date
4531430634,32585389,2023-05-17 06:11:20,2023-05-17 06:25:20,2023-05-17 06:23:20,On Time,4039.16,UPI,18850,2081,1916401,32585389,4,Highly recommended!,App Experience,Positive,2023-05-17
6715699166,76987910,2023-08-01 19:08:52,2023-08-01 19:20:52,2023-08-01 19:15:52,On Time,1919.23,Cash,10552,6556,6334835,76987910,4,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2023-08-01
4171748538,63083547,2023-07-06 22:46:24,2023-07-06 23:05:24,2023-07-06 23:05:24,On Time,601.9,UPI,38252,8246,594056,63083547,3,The product met my expectations.,App Experience,Neutral,2023-07-06
4093115982,10508763,2023-05-24 17:04:41,2023-05-24 17:21:41,2023-05-24 17:16:41,On Time,2022.07,UPI,47309,9898,9923099,10508763,3,Customer service was not helpful.,Delivery,Negative,2023-05-24
2515279840,21573815,2023-12-24 01:39:21,2023-12-24 01:51:21,2023-12-24 01:53:21,On Time,2843.77,Cash,69394,8492,1115275,21573815,2,Customer service was not helpful.,Customer Service,Negative,2023-12-24
4981424948,79628054,2024-10-13 22:25:34,2024-10-13 22:42:34,2024-10-13 22:41:34,On Time,738.74,UPI,25002,9629,6514172,79628054,4,Items were in perfect condition.,App Experience,Positive,2024-10-13
1911064507,40055711,2024-02-27 17:56:11,2024-02-27 18:16:11,2024-02-27 18:17:11,On Time,4031.66,UPI,19465,838,300180,40055711,2,The packaging was poor.,App Experience,Negative,2024-02-27
6438392384,29562072,2024-09-14 20:08:42,2024-09-14 20:18:42,2024-09-14 20:21:42,On Time,999.78,Card,66077,2652,9205336,29562072,5,Customer service was very helpful.,Delivery,Positive,2024-09-14
5859840400,5754255,2023-10-21 23:48:32,2023-10-21 23:59:32,2023-10-21 23:59:32,On Time,647.86,UPI,47423,9665,6844442,5754255,2,Delivery was late and I was unhappy.,Product Quality,Negative,2023-10-21
7640576778,83236183,2024-02-13 17:38:08,2024-02-13 17:53:08,2024-02-13 18:00:08,Slightly Delayed,5011.05,Card,28726,5765,1911500,83236183,2,Product was damaged during delivery.,Product Quality,Negative,2024-02-13
5453475937,1719710,2023-09-18 12:08:26,2023-09-18 12:24:26,2023-09-18 12:23:26,On Time,3217.91,Cash,96220,9393,8415630,1719710,2,Delivery was late and I was unhappy.,App Experience,Negative,2023-09-18
653610300,78394303,2023-04-24 03:31:24,2023-04-24 03:50:24,2023-04-24 03:53:24,On Time,1829.29,Wallet,31516,7532,8056248,78394303,5,Very fresh and well-packaged.,Product Quality,Positive,2023-04-24
730299055,16400639,2024-10-21 18:07:22,2024-10-21 18:26:22,2024-10-21 18:21:22,On Time,2760.39,Wallet,66096,7751,4063738,16400639,5,"Overall good experience, thank you!",Delivery,Positive,2024-10-21
8396250231,46088132,2024-02-26 03:07:04,2024-02-26 03:27:04,2024-02-26 03:51:04,Significantly Delayed,242.57,Wallet,13826,4782,1291061,46088132,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-02-26
8556969682,48228547,2023-05-21 05:59:01,2023-05-21 06:18:01,2023-05-21 06:16:01,On Time,2606.53,UPI,17465,4867,1731468,48228547,3,The product met my expectations.,Delivery,Neutral,2023-05-21
7159670875,37691544,2024-06-22 09:14:03,2024-06-22 09:34:03,2024-06-22 09:59:03,Significantly Delayed,1405.86,Card,18099,6794,1138089,37691544,3,Very disappointed with the quality.,Product Quality,Negative,2024-06-22
4922278509,76533277,2023-05-31 07:00:00,2023-05-31 07:15:00,2023-05-31 07:19:00,On Time,2552.45,Wallet,29558,7213,4648412,76533277,2,Product was damaged during delivery.,Delivery,Negative,2023-05-31
8151274002,91550885,2024-06-15 15:52:32,2024-06-15 16:09:32,2024-06-15 16:13:32,On Time,2737.59,Cash,38275,9763,3659354,91550885,4,"Excellent quality, will buy again!",Customer Service,Positive,2024-06-15
5373978100,82179338,2024-01-16 16:39:24,2024-01-16 16:52:24,2024-01-16 16:56:24,On Time,2675.69,Wallet,79638,9378,9976933,82179338,3,The product met my expectations.,Product Quality,Neutral,2024-01-16
6210207010,1601161,2023-06-27 08:18:16,2023-06-27 08:37:16,2023-06-27 08:36:16,On Time,1553.52,UPI,90871,8717,448415,1601161,3,Not worth the price I paid.,App Experience,Negative,2023-06-27
1837403174,84993732,2023-05-03 21:32:45,2023-05-03 21:48:45,2023-05-03 21:51:45,On Time,849.48,Card,10176,8168,8117237,84993732,4,Very fresh and well-packaged.,Delivery,Positive,2023-05-03
1148265823,21809858,2024-10-29 08:25:53,2024-10-29 08:42:53,2024-10-29 08:47:53,On Time,1198.97,UPI,31213,3769,8075991,21809858,2,Not worth the price I paid.,Product Quality,Negative,2024-10-29
8472487149,74761384,2024-02-12 05:29:12,2024-02-12 05:49:12,2024-02-12 06:10:12,Significantly Delayed,1484.96,Cash,43294,1217,9421301,74761384,2,Not worth the price I paid.,Product Quality,Negative,2024-02-12
9111535172,9274874,2024-05-08 17:42:04,2024-05-08 17:57:04,2024-05-08 17:57:04,On Time,354.52,Wallet,19224,3465,6447756,9274874,2,Delivery was late and I was unhappy.,Delivery,Negative,2024-05-08
6558001978,88520326,2024-02-19 15:05:47,2024-02-19 15:17:47,2024-02-19 15:18:47,On Time,1177.64,Cash,39255,4832,5072671,88520326,3,Taste was not as expected.,Product Quality,Negative,2024-02-19
2762095386,84066402,2024-08-11 16:29:49,2024-08-11 16:46:49,2024-08-11 16:49:49,On Time,786.85,UPI,69303,5015,4685732,84066402,4,The product met my expectations.,Customer Service,Neutral,2024-08-11
2406325099,31718565,2023-11-13 22:39:53,2023-11-13 22:55:53,2023-11-13 23:21:53,Significantly Delayed,1623.98,Card,27946,7671,7056145,31718565,3,Not worth the price I paid.,Product Quality,Negative,2023-11-13
4274182127,22020776,2024-09-26 16:46:47,2024-09-26 17:03:47,2024-09-26 17:07:47,On Time,4992.15,Wallet,56552,1192,213014,22020776,2,The packaging was poor.,Customer Service,Negative,2024-09-26
7271609994,11616535,2023-04-25 20:58:47,2023-04-25 21:08:47,2023-04-25 21:03:47,On Time,3007.32,UPI,21302,8298,1258811,11616535,4,"Average experience, could improve.",Product Quality,Neutral,2023-04-25
9182539734,66359719,2023-07-06 15:35:53,2023-07-06 15:52:53,2023-07-06 15:54:53,On Time,1557.06,Cash,19556,5109,159506,66359719,4,Will definitely order again.,App Experience,Positive,2023-07-06
7891517071,78412820,2024-01-31 17:11:17,2024-01-31 17:30:17,2024-01-31 17:55:17,Significantly Delayed,2474.5,Cash,47196,714,3252378,78412820,3,I had a bad experience.,Customer Service,Negative,2024-01-31
3666182849,63793401,2024-11-03 11:37:13,2024-11-03 11:51:13,2024-11-03 11:55:13,On Time,856.05,UPI,43230,3345,366447,63793401,2,The order was incorrect.,App Experience,Negative,2024-11-03
8724590445,10729474,2023-06-02 15:59:43,2023-06-02 16:10:43,2023-06-02 16:14:43,On Time,1934.86,UPI,47010,7447,6505330,10729474,5,Great prices and fast delivery!,Delivery,Positive,2023-06-02
7919863938,4378755,2024-08-29 23:35:57,2024-08-29 23:53:57,2024-08-29 23:51:57,On Time,1024.37,Card,68044,1853,8235376,4378755,3,"It was okay, nothing special.",Delivery,Neutral,2024-08-29
3545539999,49449238,2024-01-08 15:59:54,2024-01-08 16:10:54,2024-01-08 16:25:54,Slightly Delayed,3469.35,Cash,56431,2915,6827705,49449238,2,The packaging was poor.,Delivery,Negative,2024-01-08
7463392603,46684081,2024-02-11 09:20:45,2024-02-11 09:39:45,2024-02-11 10:02:45,Significantly Delayed,1131.6,UPI,18713,6725,4991618,46684081,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,2024-02-11
7296733293,86715467,2024-02-09 03:46:39,2024-02-09 04:02:39,2024-02-09 04:19:39,Significantly Delayed,3845.82,Card,66098,2734,3704966,86715467,2,The packaging was poor.,Delivery,Negative,2024-02-09
7118924734,66310963,2023-10-10 05:21:44,2023-10-10 05:41:44,2023-10-10 05:42:44,On Time,3580.46,Card,23488,5373,1237573,66310963,3,Delivery was late and I was unhappy.,Product Quality,Negative,2023-10-10
2529809156,71905368,2024-05-21 14:38:44,2024-05-21 14:56:44,2024-05-21 15:18:44,Significantly Delayed,2728.49,UPI,71519,6071,2527674,71905368,5,"Excellent quality, will buy again!",Customer Service,Positive,2024-05-21
2216699744,5540556,2024-06-14 02:41:43,2024-06-14 02:52:43,2024-06-14 02:56:43,On Time,939.55,Wallet,75428,8449,9973525,5540556,4,"Average experience, could improve.",Product Quality,Neutral,2024-06-14
8257221712,5277675,2023-10-07 04:05:52,2023-10-07 04:23:52,2023-10-07 04:52:52,Significantly Delayed,140.8,Cash,19186,987,8129369,5277675,5,Very fresh and well-packaged.,Product Quality,Positive,2023-10-07
1357352531,9246851,2023-06-07 13:43:08,2023-06-07 13:59:08,2023-06-07 13:58:08,On Time,4202.96,Card,35782,8829,3962544,9246851,4,"Average experience, could improve.",App Experience,Neutral,2023-06-07
2108138590,67918495,2023-11-08 12:59:26,2023-11-08 13:09:26,2023-11-08 13:39:26,Significantly Delayed,1181.36,UPI,67215,2521,6722799,67918495,4,Customer service was very helpful.,App Experience,Positive,2023-11-08
5648212121,37633848,2023-12-28 00:03:12,2023-12-28 00:19:12,2023-12-28 00:17:12,On Time,3820.42,Wallet,90177,599,34461,37633848,5,Very fresh and well-packaged.,Customer Service,Positive,2023-12-28
3951878528,28458746,2023-12-23 01:02:42,2023-12-23 01:12:42,2023-12-23 01:33:42,Significantly Delayed,372.99,Card,28174,516,4859911,28458746,1,Product was damaged during delivery.,Product Quality,Negative,2023-12-23
8310385249,97315135,2023-07-29 19:09:41,2023-07-29 19:20:41,2023-07-29 19:21:41,On Time,1439.56,Cash,6118,4282,9992700,97315135,1,Delivery was late and I was unhappy.,App Experience,Negative,2023-07-29
7513562596,88130777,2024-07-05 09:03:19,2024-07-05 09:23:19,2024-07-05 09:22:19,On Time,909.62,Cash,10923,4978,690686,88130777,4,Items were in perfect condition.,App Experience,Positive,2024-07-05
6304586678,38496400,2023-09-25 15:08:53,2023-09-25 15:25:53,2023-09-25 15:24:53,On Time,1823.12,UPI,36388,2069,3778250,38496400,1,The packaging was poor.,Delivery,Negative,2023-09-25
5222812863,65294340,2024-04-11 02:15:28,2024-04-11 02:34:28,2024-04-11 02:33:28,On Time,1608.38,UPI,17086,9659,7209678,65294340,4,"Average experience, could improve.",Product Quality,Neutral,2024-04-11
5393039591,40419593,2024-10-04 07:41:16,2024-10-04 08:00:16,2024-10-04 08:00:16,On Time,225.21,UPI,31204,8293,7388719,40419593,5,Great prices and fast delivery!,Delivery,Positive,2024-10-04
6708586922,91072336,2024-05-23 16:52:07,2024-05-23 17:11:07,2024-05-23 17:33:07,Significantly Delayed,1435.7,UPI,86114,3845,4160534,91072336,3,I had a bad experience.,Customer Service,Negative,2024-05-23
3177552965,99231937,2024-05-17 13:22:20,2024-05-17 13:38:20,2024-05-17 13:39:20,On Time,3176.5,Wallet,8594,162,7152755,99231937,5,Will definitely order again.,Delivery,Positive,2024-05-17
607125614,55425478,2024-05-06 11:07:24,2024-05-06 11:18:24,2024-05-06 11:31:24,Slightly Delayed,3303.42,Cash,55507,6238,9649271,55425478,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-05-06
139417019,75566105,2023-07-09 20:06:51,2023-07-09 20:18:51,2023-07-09 20:23:51,On Time,561.59,UPI,22566,6806,742663,75566105,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-07-09
1893231742,51661209,2024-10-19 04:23:53,2024-10-19 04:34:53,2024-10-19 04:39:53,On Time,4078.0,Cash,69619,7244,4662364,51661209,4,Customer service was very helpful.,Product Quality,Positive,2024-10-19
3580010065,95590889,2023-05-09 02:49:46,2023-05-09 03:07:46,2023-05-09 03:12:46,On Time,3658.91,UPI,80806,4966,8255141,95590889,4,"It was okay, nothing special.",App Experience,Neutral,2023-05-09
962319394,44723662,2023-08-22 00:07:05,2023-08-22 00:20:05,2023-08-22 00:34:05,Slightly Delayed,1246.94,Cash,94025,7814,4983782,44723662,4,Good selection of products.,Product Quality,Positive,2023-08-22
8321726382,82918668,2023-04-15 13:22:44,2023-04-15 13:42:44,2023-04-15 13:37:44,On Time,1787.9,UPI,199,8641,575544,82918668,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,2023-04-15
1485682761,70363568,2023-10-03 19:11:52,2023-10-03 19:26:52,2023-10-03 19:29:52,On Time,217.5,Card,94732,5550,8960609,70363568,5,"Excellent quality, will buy again!",App Experience,Positive,2023-10-03
5008756947,73661993,2023-08-26 16:15:41,2023-08-26 16:25:41,2023-08-26 16:23:41,On Time,504.2,UPI,86785,6239,5558165,73661993,2,Items were missing from my order.,Customer Service,Negative,2023-08-26
1334996274,11493380,2023-07-10 16:09:06,2023-07-10 16:19:06,2023-07-10 16:18:06,On Time,1261.7,Wallet,35323,8461,1048884,11493380,5,Very happy with the service!,Customer Service,Positive,2023-07-10
2914506024,31940833,2024-02-27 16:10:19,2024-02-27 16:23:19,2024-02-27 16:20:19,On Time,2230.61,UPI,94705,9636,7067800,31940833,2,Not worth the price I paid.,App Experience,Negative,2024-02-27
8811831663,74682740,2023-04-11 01:17:20,2023-04-11 01:33:20,2023-04-11 01:36:20,On Time,1254.05,Wallet,64662,2183,761117,74682740,1,Very disappointed with the quality.,Product Quality,Negative,2023-04-11
875427533,10686446,2024-03-27 11:56:09,2024-03-27 12:09:09,2024-03-27 12:24:09,Slightly Delayed,2505.6,Card,81548,3308,5244358,10686446,2,I had a bad experience.,Product Quality,Negative,2024-03-27
5865390748,30042971,2024-10-01 03:21:09,2024-10-01 03:41:09,2024-10-01 03:45:09,On Time,3835.46,UPI,71450,9446,8137045,30042971,4,Customer service was very helpful.,Customer Service,Positive,2024-10-01
4054828941,99893898,2023-12-15 21:50:57,2023-12-15 22:09:57,2023-12-15 22:28:57,Significantly Delayed,2497.98,UPI,43029,943,6435438,99893898,4,Great prices and fast delivery!,Delivery,Positive,2023-12-15
1257568604,9981089,2023-09-28 17:25:52,2023-09-28 17:35:52,2023-09-28 17:36:52,On Time,1937.41,Cash,44274,7359,8875864,9981089,3,Items were missing from my order.,Customer Service,Negative,2023-09-28
2738862626,56572297,2024-01-21 04:31:08,2024-01-21 04:41:08,2024-01-21 04:51:08,Slightly Delayed,2563.4,Wallet,46667,20,1412833,56572297,3,Not worth the price I paid.,Product Quality,Negative,2024-01-21
7352532839,9738801,2024-02-28 19:04:46,2024-02-28 19:17:46,2024-02-28 19:14:46,On Time,2184.8,Card,58851,565,2758940,9738801,5,Highly recommended!,Customer Service,Positive,2024-02-28
520221662,53025962,2023-07-20 19:20:42,2023-07-20 19:35:42,2023-07-20 19:34:42,On Time,3252.54,Wallet,85866,5354,3304191,53025962,3,The product met my expectations.,Customer Service,Neutral,2023-07-20
7818925535,45477575,2023-11-02 09:59:32,2023-11-02 10:11:32,2023-11-02 10:14:32,On Time,2912.9,Wallet,27625,3488,1712978,45477575,1,Delivery was late and I was unhappy.,Product Quality,Negative,2023-11-02
3476023750,43990799,2023-06-02 20:43:59,2023-06-02 21:03:59,2023-06-02 21:01:59,On Time,3505.44,Wallet,37075,6330,8125071,43990799,4,"Overall good experience, thank you!",Delivery,Positive,2023-06-02
8945838922,13415362,2023-05-22 09:43:39,2023-05-22 09:54:39,2023-05-22 09:52:39,On Time,1609.53,Cash,82508,9294,845334,13415362,1,Taste was not as expected.,Product Quality,Negative,2023-05-22
2233053313,15830066,2023-10-14 20:23:47,2023-10-14 20:40:47,2023-10-14 20:43:47,On Time,2419.41,Cash,67838,5235,3701717,15830066,3,"It was okay, nothing special.",Customer Service,Neutral,2023-10-14
1844073851,38808614,2024-02-06 08:44:48,2024-02-06 09:02:48,2024-02-06 08:58:48,On Time,3496.85,Card,76415,9511,757618,38808614,2,The order was incorrect.,App Experience,Negative,2024-02-06
8348125769,29584848,2023-12-08 18:15:56,2023-12-08 18:27:56,2023-12-08 18:37:56,Slightly Delayed,3498.69,UPI,33620,4692,4257584,29584848,4,Very fresh and well-packaged.,Product Quality,Positive,2023-12-08
8475818223,12832151,2023-11-16 04:11:04,2023-11-16 04:21:04,2023-11-16 04:41:04,Significantly Delayed,3876.19,Card,37091,3969,7052070,12832151,3,"Average experience, could improve.",App Experience,Neutral,2023-11-16
4270941188,47274329,2024-01-13 09:26:19,2024-01-13 09:37:19,2024-01-13 09:39:19,On Time,1781.72,Wallet,4506,5895,6870274,47274329,2,The order was incorrect.,Product Quality,Negative,2024-01-13
2611200126,91448742,2024-05-12 02:52:07,2024-05-12 03:11:07,2024-05-12 03:16:07,On Time,469.82,Wallet,56652,3341,3727954,91448742,2,Very disappointed with the quality.,App Experience,Negative,2024-05-12
8573833987,12988801,2024-02-11 13:33:15,2024-02-11 13:47:15,2024-02-11 13:42:15,On Time,4027.79,UPI,92757,8349,3997315,12988801,4,Highly recommended!,App Experience,Positive,2024-02-11
2979246068,61763552,2024-02-23 02:42:53,2024-02-23 02:57:53,2024-02-23 03:22:53,Significantly Delayed,2722.28,Wallet,81847,4928,5337734,61763552,3,"Average experience, could improve.",Delivery,Neutral,2024-02-23
6779895105,64535602,2024-09-10 12:43:15,2024-09-10 13:02:15,2024-09-10 13:05:15,On Time,3231.88,Cash,39690,2361,6363264,64535602,5,Items were in perfect condition.,Delivery,Positive,2024-09-10
1731478314,67215939,2024-07-30 05:14:35,2024-07-30 05:33:35,2024-07-30 05:41:35,Slightly Delayed,4467.79,Card,3611,1205,8520319,67215939,1,Taste was not as expected.,App Experience,Negative,2024-07-30
3692405872,41878908,2023-07-31 12:17:00,2023-07-31 12:27:00,2023-07-31 12:28:00,On Time,941.19,Wallet,36429,5834,4262892,41878908,3,The product met my expectations.,App Experience,Neutral,2023-07-31
8853713324,58505903,2023-08-07 01:57:04,2023-08-07 02:11:04,2023-08-07 02:06:04,On Time,1163.18,Card,72198,3535,3747956,58505903,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,2023-08-07
979766779,57081917,2024-04-23 22:02:29,2024-04-23 22:17:29,2024-04-23 22:18:29,On Time,2428.41,Card,55258,7125,7296724,57081917,1,Items were missing from my order.,Product Quality,Negative,2024-04-23
5709672475,16543242,2023-08-14 02:30:24,2023-08-14 02:48:24,2023-08-14 02:43:24,On Time,895.76,UPI,12442,5734,1074209,16543242,2,Delivery was late and I was unhappy.,Delivery,Negative,2023-08-14
3855709201,13651980,2024-04-23 22:23:51,2024-04-23 22:36:51,2024-04-23 22:51:51,Slightly Delayed,1013.9,UPI,78393,905,893849,13651980,4,Customer service was very helpful.,Product Quality,Positive,2024-04-23
6861065282,57523973,2023-08-18 18:41:22,2023-08-18 18:54:22,2023-08-18 19:08:22,Slightly Delayed,310.69,UPI,70502,7053,4802760,57523973,4,"It was okay, nothing special.",Customer Service,Neutral,2023-08-18
7919724613,81200164,2023-03-21 15:25:10,2023-03-21 15:44:10,2023-03-21 15:54:10,Slightly Delayed,2379.82,Cash,4767,7184,3009937,81200164,4,"It was okay, nothing special.",Delivery,Neutral,2023-03-21
7882742057,32293017,2024-07-26 15:41:14,2024-07-26 15:51:14,2024-07-26 15:46:14,On Time,612.04,Card,60422,5819,9788368,32293017,4,Will definitely order again.,Delivery,Positive,2024-07-26
1929002406,67538982,2023-12-25 21:38:52,2023-12-25 21:49:52,2023-12-25 21:46:52,On Time,2088.54,Cash,6504,999,5305725,67538982,3,Customer service was not helpful.,Delivery,Negative,2023-12-25
2458349464,99714944,2023-04-06 12:40:21,2023-04-06 12:50:21,2023-04-06 12:50:21,On Time,888.12,Wallet,92293,3079,7451512,99714944,2,Product was damaged during delivery.,Product Quality,Negative,2023-04-06
6608328221,76020843,2023-07-04 15:36:23,2023-07-04 15:47:23,2023-07-04 15:50:23,On Time,2880.22,Cash,43351,5951,9854529,76020843,4,"Overall good experience, thank you!",Product Quality,Positive,2023-07-04
7736615348,84161531,2023-12-06 20:58:03,2023-12-06 21:15:03,2023-12-06 21:13:03,On Time,2063.11,Wallet,67076,5792,3346882,84161531,1,Items were missing from my order.,Product Quality,Negative,2023-12-06
2591738507,14705462,2024-10-31 07:36:44,2024-10-31 07:50:44,2024-10-31 07:48:44,On Time,4675.99,Card,76434,9640,3891353,14705462,3,"It was okay, nothing special.",Product Quality,Neutral,2024-10-31
6751537971,98444183,2024-07-19 06:03:25,2024-07-19 06:23:25,2024-07-19 06:24:25,On Time,307.23,Card,33447,3219,9391824,98444183,4,Great prices and fast delivery!,Customer Service,Positive,2024-07-19
9768154003,88045094,2024-01-23 03:50:24,2024-01-23 04:10:24,2024-01-23 04:38:24,Significantly Delayed,697.53,UPI,14323,368,4726161,88045094,5,Great prices and fast delivery!,Delivery,Positive,2024-01-23
5887288860,40587811,2024-03-01 21:18:19,2024-03-01 21:35:19,2024-03-01 21:32:19,On Time,3395.38,Cash,90694,1299,2605479,40587811,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-03-01
3559865135,66310963,2024-01-07 15:10:40,2024-01-07 15:21:40,2024-01-07 15:31:40,Slightly Delayed,2680.81,Wallet,90401,4783,11775,66310963,3,Not worth the price I paid.,Product Quality,Negative,2024-01-07
209044447,2058037,2024-10-05 00:02:57,2024-10-05 00:22:57,2024-10-05 00:24:57,On Time,1039.47,Cash,79837,3068,3315280,2058037,4,Highly recommended!,Delivery,Positive,2024-10-05
9643668734,34835738,2024-05-18 13:05:12,2024-05-18 13:17:12,2024-05-18 13:38:12,Significantly Delayed,2292.32,Wallet,79734,3860,2659782,34835738,5,Will definitely order again.,Delivery,Positive,2024-05-18
6115465612,12338529,2023-09-28 12:41:47,2023-09-28 12:57:47,2023-09-28 12:55:47,On Time,3025.66,Wallet,57658,4157,6577644,12338529,3,The product met my expectations.,App Experience,Neutral,2023-09-28
8493723088,20238921,2023-12-30 06:17:00,2023-12-30 06:36:00,2023-12-30 06:35:00,On Time,2918.27,Cash,98580,8268,4754761,20238921,3,"Average experience, could improve.",App Experience,Neutral,2023-12-30
6392024503,75640174,2023-09-05 02:48:56,2023-09-05 03:05:56,2023-09-05 03:05:56,On Time,4108.93,Wallet,10391,4001,4599227,75640174,4,Great prices and fast delivery!,Product Quality,Positive,2023-09-05
9863468109,73363613,2024-01-28 04:18:04,2024-01-28 04:29:04,2024-01-28 04:33:04,On Time,1394.71,UPI,44564,2857,9877538,73363613,4,Items were in perfect condition.,Delivery,Positive,2024-01-28
5448628635,21658322,2023-05-07 13:19:59,2023-05-07 13:31:59,2023-05-07 13:35:59,On Time,545.35,Wallet,36280,9724,2263184,21658322,4,Great prices and fast delivery!,Customer Service,Positive,2023-05-07
3329455953,31371112,2024-03-01 05:42:55,2024-03-01 05:59:55,2024-03-01 06:02:55,On Time,2339.17,Card,8271,1848,1837680,31371112,1,The order was incorrect.,Delivery,Negative,2024-03-01
3584190892,60974181,2023-10-17 04:25:37,2023-10-17 04:41:37,2023-10-17 04:46:37,On Time,160.07,UPI,44526,7311,6245342,60974181,4,The product met my expectations.,Product Quality,Neutral,2023-10-17
9097056321,16424635,2024-04-08 07:50:28,2024-04-08 08:07:28,2024-04-08 08:05:28,On Time,2739.54,Card,26978,1740,8788075,16424635,5,Very fresh and well-packaged.,Product Quality,Positive,2024-04-08
525741957,88866835,2023-05-03 06:11:45,2023-05-03 06:28:45,2023-05-03 06:28:45,On Time,3048.43,UPI,28414,7772,3308874,88866835,4,"Overall good experience, thank you!",Customer Service,Positive,2023-05-03
5387395051,37095171,2024-09-18 07:54:17,2024-09-18 08:05:17,2024-09-18 08:18:17,Slightly Delayed,1188.35,Cash,63460,8767,8957885,37095171,3,"Average experience, could improve.",Delivery,Neutral,2024-09-18
6799246060,6245778,2023-11-06 06:10:47,2023-11-06 06:25:47,2023-11-06 06:21:47,On Time,764.18,Wallet,84316,5394,3914733,6245778,1,Delivery was late and I was unhappy.,Delivery,Negative,2023-11-06
8986314607,11047835,2024-08-30 06:54:42,2024-08-30 07:05:42,2024-08-30 07:07:42,On Time,3422.97,Cash,72548,4805,3661083,11047835,4,Very happy with the service!,Customer Service,Positive,2024-08-30
1085912198,93198324,2023-03-21 22:45:08,2023-03-21 23:05:08,2023-03-21 23:00:08,On Time,4058.84,Cash,45229,5110,6955323,93198324,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,2023-03-21
3423328091,18935489,2023-09-24 21:34:59,2023-09-24 21:54:59,2023-09-24 21:52:59,On Time,1013.23,UPI,87845,477,7227618,18935489,5,Very happy with the service!,Customer Service,Positive,2023-09-24
9848366909,34281470,2023-11-06 02:40:42,2023-11-06 02:58:42,2023-11-06 03:07:42,Slightly Delayed,3636.32,Card,73787,1424,5610048,34281470,3,Delivery was late and I was unhappy.,App Experience,Negative,2023-11-06
936021770,79960955,2024-02-02 04:58:39,2024-02-02 05:12:39,2024-02-02 05:15:39,On Time,2272.86,UPI,2107,9738,9868870,79960955,4,"Overall good experience, thank you!",Product Quality,Positive,2024-02-02
8916215165,49806393,2023-08-08 02:28:27,2023-08-08 02:45:27,2023-08-08 02:44:27,On Time,3939.8,Wallet,3089,1629,4636716,49806393,5,Items were in perfect condition.,App Experience,Positive,2023-08-08
389558867,8375298,2023-09-12 00:13:47,2023-09-12 00:23:47,2023-09-12 00:24:47,On Time,212.14,Cash,23492,8488,8687194,8375298,4,Good selection of products.,Delivery,Positive,2023-09-12
7616883530,16410155,2023-09-05 01:44:10,2023-09-05 02:03:10,2023-09-05 02:03:10,On Time,2182.8,Card,75823,6202,3369873,16410155,4,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2023-09-05
3851744248,61763552,2023-04-30 08:27:50,2023-04-30 08:37:50,2023-04-30 08:42:50,On Time,3985.16,Wallet,82050,9945,420964,61763552,4,"Average experience, could improve.",Product Quality,Neutral,2023-04-30
4953665655,14428954,2024-01-16 22:18:13,2024-01-16 22:36:13,2024-01-16 23:01:13,Significantly Delayed,1570.97,Cash,95729,789,928265,14428954,2,I had a bad experience.,Product Quality,Negative,2024-01-16
962864152,24357425,2024-07-19 06:35:56,2024-07-19 06:55:56,2024-07-19 06:50:56,On Time,1662.02,Card,58963,2048,868833,24357425,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2024-07-19
923668833,47125914,2023-05-12 22:14:40,2023-05-12 22:26:40,2023-05-12 22:25:40,On Time,1599.98,Card,48623,9443,6176674,47125914,3,Very disappointed with the quality.,Customer Service,Negative,2023-05-12
4022122330,33871107,2023-12-04 19:25:48,2023-12-04 19:42:48,2023-12-04 19:57:48,Slightly Delayed,4022.8,UPI,76472,7115,1682591,33871107,3,The product met my expectations.,App Experience,Neutral,2023-12-04
4564846800,79764458,2023-08-10 00:59:51,2023-08-10 01:12:51,2023-08-10 01:26:51,Slightly Delayed,2989.97,UPI,41373,9995,2530174,79764458,2,Very disappointed with the quality.,App Experience,Negative,2023-08-10
690652905,75289676,2024-04-24 17:11:57,2024-04-24 17:24:57,2024-04-24 17:25:57,On Time,3539.79,Cash,24116,8496,7393708,75289676,5,Will definitely order again.,Product Quality,Positive,2024-04-24
716741661,43052303,2024-10-15 06:25:15,2024-10-15 06:44:15,2024-10-15 06:46:15,On Time,3850.67,UPI,24941,3076,167681,43052303,1,Very disappointed with the quality.,Customer Service,Negative,2024-10-15
6575532281,44149982,2024-03-25 01:04:48,2024-03-25 01:15:48,2024-03-25 01:39:48,Significantly Delayed,1220.66,Wallet,43140,858,1179714,44149982,2,I had a bad experience.,Product Quality,Negative,2024-03-25
